instance	benefit_target	control_statuses	control_verdicts	control_solved_count	control_solved	treatment_statuses	treatment_verdicts	treatment_solved_count	treatment_solved	control_seconds	treatment_seconds	paired_delta_seconds	control_median_seconds	treatment_median_seconds	control_noise_seconds	lower_rounds_seconds	higher_rounds_seconds	faster_rounds	slower_rounds	control_scope_memory_peak_bytes	treatment_scope_memory_peak_bytes	paired_delta_scope_memory_peak_bytes	control_median_scope_memory_peak_bytes	treatment_median_scope_memory_peak_bytes	control_noise_scope_memory_peak_bytes	lower_rounds_scope_memory_peak_bytes	higher_rounds_scope_memory_peak_bytes	control_max_process_rss_bytes	treatment_max_process_rss_bytes	paired_delta_max_process_rss_bytes	control_median_max_process_rss_bytes	treatment_median_max_process_rss_bytes	control_noise_max_process_rss_bytes	lower_rounds_max_process_rss_bytes	higher_rounds_max_process_rss_bytes	correctness_fail	lost_verdict_rounds	new_failures	regression_threshold_seconds	regression_flag_seconds	validated_regression_seconds	regression_threshold_scope_memory_peak_bytes	regression_flag_scope_memory_peak_bytes	validated_regression_scope_memory_peak_bytes	regression_failures	regression_unresolved	flags	coverage_benefit	runtime_benefit	memory_benefit
GF-G-contradiction3.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[1.837350821995642, 1.6362720460165292, 1.775497335998807, 1.717431642988231, 1.6795776499784552]	[1.7242187579977326, 1.7858680190111045, 1.6707060810003895, 1.6385805240133777, 1.6548938399646431]	[-0.11313206399790943, 0.14959597299457528, -0.10479125499841757, -0.07885111897485331, -0.024683810013812035]	1.717431642988231	1.6707060810003895	0.05806569301057607	4	1	[1, 3, 4, 5]	[2]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[146599936, 146665472, 146575360, 146538496, 146571264]	[169644032, 171024384, 170643456, 168259584, 171532288]	[23044096, 24358912, 24068096, 21721088, 24961024]	146575360	170643456	24576	0	5	false	[]	[]	0.08587158214941155	false	false	unavailable	false	false	[]	[]	[]	false	false	false
GF-G-contradiction4.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[1.8948280889890157, 1.9150374740129337, 1.8371217630046885, 1.8865715879946947, 1.8080895719467662]	[1.6775760099990293, 1.8234075330256019, 1.8447969300032128, 1.8201236629975028, 1.8261530440067872]	[-0.21725207898998633, -0.09162994098733179, 0.007675166998524219, -0.06644792499719188, 0.018063472060021013]	1.8865715879946947	1.8234075330256019	0.02846588601823896	3	2	[1, 2, 4]	[3, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[153485312, 153485312, 153276416, 153489408, 153550848]	[181886976, 184635392, 181800960, 186052608, 188694528]	[28401664, 31150080, 28524544, 32563200, 35143680]	153485312	184635392	4096	0	5	false	[]	[]	0.09432857939973474	false	false	unavailable	false	false	[]	[]	[]	false	false	false
GF-G-contradiction5.ltl	false	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	"[""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE"", ""UNREALIZABLE""]"	"[""UNREALIZABLE""]"	5	5/5	[2.267086592997657, 2.312987102981424, 2.34396457800176, 2.212198638007976, 2.2373643050086685]	[2.3232161450141575, 2.279859464004403, 2.449639947997639, 2.4656797840143554, 2.2297911510104313]	[0.056129552016500384, -0.03312763897702098, 0.10567536999587901, 0.2534811460063793, -0.007573153998237103]	2.267086592997657	2.3232161450141575	0.045900509983766824	2	3	[2, 5]	[1, 3, 4]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[102612992, 102588416, 102473728, 102592512, 102506496]	[102354944, 102273024, 102518784, 102391808, 102518784]	[-258048, -315392, 45056, -200704, 12288]	102588416	102391808	24576	3	2	false	[]	[]	0.11335432964988286	false	false	unavailable	false	false	[]	[]	[]	false	false	false
Morning2_407db2cc.ltl	false	"[""TIMEOUT"", ""MEMOUT"", ""TIMEOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	"[""MEMOUT"", ""TIMEOUT"", ""MEMOUT"", ""MEMOUT"", ""TIMEOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", 8589934592, ""unavailable"", 8589934592, 8589934592]"	"[8589934592, ""unavailable"", 8589934592, 8589934592, ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", 0, ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	[]	6.0	false	false	unavailable	false	false	[]	[]	"[""changed round statuses""]"	false	false	false
OneCounter.ltl	false	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	[3.0364409400208388, 3.250300449988572, 3.1933884159952868, 2.987857107014861, 3.1260146659915335]	[3.1868409820017405, 3.008349398995051, 3.2013602450024337, 3.123712005035486, 3.03285037598107]	[0.15040004198090173, -0.24195105099352077, 0.00797182900714688, 0.13585489802062511, -0.09316429001046345]	3.1260146659915335	3.123712005035486	0.0895737259706948	2	3	[2, 5]	[1, 3, 4]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[1094004736, 1094004736, 1094115328, 1093877760, 1093988352]	[1094053888, 1093918720, 1094037504, 1093971968, 1094107136]	[49152, -86016, -77824, 94208, 118784]	1094004736	1094037504	16384	2	3	false	[]	[]	0.1563007332995767	false	false	unavailable	false	false	[]	[]	[]	false	false	false
SPIPureNext.ltl	true	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.5326185690064449, 0.5059604590060189, 0.5038037839985918, 0.5146711409906857, 0.5091430350439623]	[-119.46738143099356, -119.49403954099398, -119.49619621600141, -119.48532885900931, -119.49085696495604]	120.0	0.5091430350439623	0.0	5	0	[1, 2, 3, 4, 5]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[30228480, 30453760, 30470144, 30318592, 30363648]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	30363648	unavailable	unavailable	unavailable	false	[]	[]	6.0	false	false	unavailable	false	false	[]	[]	"[""changed round statuses""]"	false	false	false
TwoCounters3.ltl	false	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	[1.6519938629935496, 1.5533002949960064, 1.574437786010094, 1.5424237730330788, 1.5502163490164094]	[1.604666206985712, 1.572374477982521, 1.6028165919997264, 1.5841436259797774, 1.5565871609724127]	[-0.047327656007837504, 0.019074182986514643, 0.028378805989632383, 0.041719852946698666, 0.006370811956003308]	1.5533002949960064	1.5841436259797774	0.010876521962927654	1	4	[1]	[2, 3, 4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[180342784, 180379648, 180383744, 180355072, 180129792]	[180240384, 180158464, 180269056, 180314112, 180371456]	[-102400, -221184, -114688, -40960, 241664]	180355072	180269056	24576	4	1	false	[]	[]	0.07766501474980032	false	false	unavailable	false	false	[]	[]	[]	false	false	false
abcg_arbiter_pb_3_pe_.ltl	false	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	[31.961319832975278, 30.905902854981832, 32.45308970901533, 31.350827858026605, 31.218265785020776]	[32.36359533999348, 32.12747767099063, 31.72399941299227, 30.703222598007414, 31.516125630994793]	[0.4022755070182029, 1.221574816008797, -0.7290902960230596, -0.6476052600191906, 0.29785984597401693]	31.350827858026605	31.72399941299227	0.4449250030447729	2	3	[3, 4]	[1, 2, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[245596160, 245600256, 245612544, 245596160, 245587968]	[2410090496, 2429145088, 2402828288, 2448621568, 2474463232]	[2164494336, 2183544832, 2157215744, 2203025408, 2228875264]	245596160	2429145088	4096	0	5	false	[]	[]	1.5675413929013304	false	false	unavailable	false	false	[]	[]	[]	false	false	false
amba_case_study_pb_4_pe_.ltl	false	"[""MEMOUT"", ""MEMOUT"", ""TIMEOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	"[""TIMEOUT"", ""TIMEOUT"", ""MEMOUT"", ""TIMEOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[8589934592, 8589934592, ""unavailable"", 8589938688, 8589934592]"	"[8589934592, ""unavailable"", 8589934592, ""unavailable"", 8589934592]"	"[0, ""unavailable"", ""unavailable"", ""unavailable"", 0]"	unavailable	unavailable	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	[]	6.0	false	false	unavailable	false	false	[]	[]	"[""changed round statuses""]"	false	false	false
amba_decomposed_arbiter_pb_6_pe_.ltl	false	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	[1.177934474981157, 1.2470525429816917, 1.0897494119999465, 1.146678815013729, 1.142101421020925]	[1.0904795459937304, 1.1512698120204732, 1.1724752099835314, 1.0996680710231885, 1.1481761240283959]	[-0.08745492898742668, -0.09578273096121848, 0.08272579798358493, -0.047010743990540504, 0.006074703007470816]	1.146678815013729	1.1481761240283959	0.03125565996742807	3	2	[1, 2, 4]	[3, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[63594496, 63586304, 63565824, 63582208, 63545344]	[63406080, 63631360, 63479808, 63590400, 63442944]	[-188416, 45056, -86016, 8192, -102400]	63582208	63479808	12288	3	2	false	[]	[]	0.05733394075068646	false	false	unavailable	false	false	[]	[]	[]	false	false	false
amba_decomposed_encode_pb_16_pe_.ltl	false	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	[1.0001029499981087, 0.9676596960052848, 0.9591995509981643, 0.9796037289779633, 0.9876200970029458]	[0.9944270999985747, 0.958080210024491, 0.9733741960080806, 0.9517104380065575, 0.9940554150380194]	[-0.005675849999533966, -0.009579485980793834, 0.014174645009916276, -0.027893290971405804, 0.006435318035073578]	0.9796037289779633	0.9733741960080806	0.011944032972678542	3	2	[1, 2, 4]	[3, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[102227968, 102178816, 102187008, 102113280, 102264832]	[102346752, 102264832, 102031360, 102207488, 102350848]	[118784, 86016, -155648, 94208, 86016]	102187008	102264832	40960	1	4	false	[]	[]	0.05	false	false	unavailable	false	false	[]	[]	[]	false	false	false
amba_gr_pb_2_pe_.ltl	true	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[58.88668433498242, 59.046696192992385, 59.64391358298599, 56.290049338014796, 58.39634490798926]	[-61.11331566501758, -60.953303807007615, -60.35608641701401, -63.709950661985204, -61.60365509201074]	120.0	58.88668433498242	0.0	5	0	[1, 2, 3, 4, 5]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[2583408640, 2583162880, 2583162880, 2583293952, 2583375872]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	2583293952	unavailable	unavailable	unavailable	false	[]	[]	6.0	false	false	unavailable	false	false	[]	[]	"[""changed round statuses""]"	false	false	false
arbiter_on_inpchange_pb_4_pe_.ltl	false	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	[0.8342786410066765, 0.8097500599978957, 0.8335585489985533, 0.827172270976007, 0.8721173729863949]	[1.2061427230073605, 1.2285511490190402, 1.2615549640031531, 1.2696790469926782, 1.1811142429942265]	[0.371864082000684, 0.41880108902114443, 0.42799641500459984, 0.4425067760166712, 0.3089968700078316]	0.8335585489985533	1.2285511490190402	0.006386278022546321	0	5	[]	[1, 2, 3, 4, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[55885824, 55930880, 55996416, 56041472, 55840768]	[141217792, 140427264, 140754944, 141778944, 141099008]	[85331968, 84496384, 84758528, 85737472, 85258240]	55930880	141099008	65536	0	5	false	[]	[]	0.05	true	true	unavailable	false	false	"[""slowdown — validated""]"	[]	"[""slowdown — validated""]"	false	false	false
arbiter_on_inpchange_pb_5_pe_.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589934592, 8589938688, 8589938688, 8589938688]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589938688	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
arbiter_on_inpchange_pb_6_pe_.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589938688, 8589938688, 8589934592, 8589934592, 8589934592]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
arbiter_on_inpchange_pb_7_pe_.ltl	false	"[""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT"", ""TIMEOUT""]"	[]	0	0/5	"[""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT"", ""MEMOUT""]"	[]	0	0/5	[120.0, 120.0, 120.0, 120.0, 120.0]	[120.0, 120.0, 120.0, 120.0, 120.0]	[0.0, 0.0, 0.0, 0.0, 0.0]	120.0	120.0	0.0	0	0	[]	[]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	[8589934592, 8589934592, 8589934592, 8589934592, 8589934592]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	8589934592	unavailable	unavailable	unavailable	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	false	[]	"[""MEMOUT""]"	6.0	false	false	unavailable	false	false	"[""new/increased failure: MEMOUT""]"	[]	"[""changed round statuses"", ""new/increased failure: MEMOUT""]"	false	false	false
arbiter_with_buffer_pb_5_pe_.ltl	false	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	"[""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE"", ""REALIZABLE""]"	"[""REALIZABLE""]"	5	5/5	[0.8591558649786748, 0.9100957119953819, 0.8852614620118402, 0.8867437220178545, 0.8857935990090482]	[0.8873178219946567, 0.9133727510052267, 0.928269864001777, 0.8594204889959656, 0.8902275600121357]	[0.028161957015981898, 0.0032770390098448843, 0.04300840198993683, -0.027323233021888882, 0.004433961003087461]	0.8857935990090482	0.8902275600121357	0.0009501230088062584	1	4	[4]	[1, 2, 3, 5]	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	"[""unavailable"", ""unavailable"", ""unavailable"", ""unavailable"", ""unavailable""]"	unavailable	unavailable	unavailable	unavailable	unavailable	[55439360, 55443456, 55406592, 55361536, 55459840]	[55607296, 55382016, 55619584, 55533568, 55623680]	[167936, -61440, 212992, 172032, 163840]	55439360	55607296	20480	1	4	false	[]	[]	0.05	false	false	unavailable	false	false	[]	[]	[]	false	false	false
