instance,acacia_result,acacia_seconds,acacia_exit,ltlsynt_result,ltlsynt_seconds,ltlsynt_exit,ltlsynt_comparison
TorcsGearing.tlsf,REALIZABLE,0.009,0,REALIZABLE,0.009,0,
TorcsSimple.tlsf,REALIZABLE,0.011,0,REALIZABLE,0.009,0,LTLSYNT_FASTER
TorcsSteeringImproved.tlsf,REALIZABLE,0.012,0,REALIZABLE,0.011,0,LTLSYNT_FASTER
TorcsSteeringSimple.tlsf,REALIZABLE,0.011,0,REALIZABLE,0.009,0,LTLSYNT_FASTER
TorcsSteeringSmart.tlsf,REALIZABLE,0.012,0,REALIZABLE,0.011,0,LTLSYNT_FASTER
TwoCounters.tlsf,UNREALIZABLE,0.013,1,UNREALIZABLE,0.015,1,
TwoCounters2.tlsf,UNREALIZABLE,0.024,1,UNREALIZABLE,0.018,1,LTLSYNT_FASTER
TwoCounters3.tlsf,REALIZABLE,1.188,0,REALIZABLE,0.017,0,LTLSYNT_FASTER
TwoCounters4.tlsf,REALIZABLE,0.018,0,REALIZABLE,0.01,0,LTLSYNT_FASTER
TwoCounters5.tlsf,UNREALIZABLE,0.132,1,UNREALIZABLE,0.022,1,LTLSYNT_FASTER
TwoCountersDisButA0.tlsf,UNREALIZABLE,0.033,1,UNREALIZABLE,0.017,1,LTLSYNT_FASTER
TwoCountersDisButA1.tlsf,UNREALIZABLE,0.033,1,UNREALIZABLE,0.018,1,LTLSYNT_FASTER
TwoCountersDisButA2.tlsf,UNREALIZABLE,0.072,1,UNREALIZABLE,0.021,1,LTLSYNT_FASTER
TwoCountersDisButA3.tlsf,UNREALIZABLE,0.132,1,UNREALIZABLE,0.015,1,LTLSYNT_FASTER
TwoCountersDisButA4.tlsf,UNREALIZABLE,0.143,1,UNREALIZABLE,0.019,1,LTLSYNT_FASTER
TwoCountersDisButA5.tlsf,UNREALIZABLE,0.213,1,UNREALIZABLE,0.019,1,LTLSYNT_FASTER
TwoCountersDisButA6.tlsf,UNREALIZABLE,0.189,1,UNREALIZABLE,0.018,1,LTLSYNT_FASTER
TwoCountersDisButA7.tlsf,UNREALIZABLE,0.38,1,UNREALIZABLE,0.019,1,LTLSYNT_FASTER
TwoCountersDisButA8.tlsf,UNREALIZABLE,0.374,1,UNREALIZABLE,0.02,1,LTLSYNT_FASTER
TwoCountersDisButA9.tlsf,UNREALIZABLE,0.727,1,UNREALIZABLE,0.017,1,LTLSYNT_FASTER
TwoCountersDisButAC.tlsf,UNREALIZABLE,0.747,1,UNREALIZABLE,0.018,1,LTLSYNT_FASTER
TwoCountersGui.tlsf,UNREALIZABLE,0.045,1,UNREALIZABLE,0.015,1,LTLSYNT_FASTER
TwoCountersInRange.tlsf,UNREALIZABLE,0.023,1,UNREALIZABLE,0.017,1,LTLSYNT_FASTER
TwoCountersInRangeA1.tlsf,UNREALIZABLE,0.022,1,UNREALIZABLE,0.014,1,LTLSYNT_FASTER
TwoCountersInRangeA2.tlsf,UNREALIZABLE,0.022,1,UNREALIZABLE,0.021,1,LTLSYNT_FASTER
TwoCountersInRangeA3.tlsf,UNREALIZABLE,0.038,1,UNREALIZABLE,0.016,1,LTLSYNT_FASTER
TwoCountersInRangeA4.tlsf,UNREALIZABLE,0.05,1,UNREALIZABLE,0.015,1,LTLSYNT_FASTER
TwoCountersInRangeA5.tlsf,UNREALIZABLE,0.064,1,UNREALIZABLE,0.017,1,LTLSYNT_FASTER
TwoCountersInRangeM0.tlsf,UNREALIZABLE,0.101,1,UNREALIZABLE,0.016,1,LTLSYNT_FASTER
TwoCountersInRangeM1.tlsf,UNREALIZABLE,0.097,1,UNREALIZABLE,0.017,1,LTLSYNT_FASTER
TwoCountersInRangeM2.tlsf,UNREALIZABLE,0.562,1,UNREALIZABLE,0.015,1,LTLSYNT_FASTER
TwoCountersInRangeM3.tlsf,UNREALIZABLE,0.064,1,UNREALIZABLE,0.016,1,LTLSYNT_FASTER
TwoCountersInRangeM4.tlsf,UNREALIZABLE,0.585,1,UNREALIZABLE,0.015,1,LTLSYNT_FASTER
TwoCountersRefined.tlsf,UNREALIZABLE,0.022,1,UNREALIZABLE,0.021,1,LTLSYNT_FASTER
TwoCountersRefinedRefined.tlsf,REALIZABLE,0.02,0,REALIZABLE,0.016,0,LTLSYNT_FASTER
UnderapproxDemo2.tlsf,UNREALIZABLE,0.01,1,UNREALIZABLE,0.01,1,
UnderapproxStrengthenedDemo.tlsf,REALIZABLE,0.009,0,REALIZABLE,0.009,0,
Warnlight_2d1010f8.tlsf,REALIZABLE,0.011,0,REALIZABLE,0.012,0,
Warnlight_a50cadd7.tlsf,UNREALIZABLE,0.01,1,UNREALIZABLE,0.009,1,LTLSYNT_FASTER
Window2Min_88c5c1c3.tlsf,REALIZABLE,0.01,0,REALIZABLE,0.009,0,LTLSYNT_FASTER
Window2_54e1f7d2.tlsf,REALIZABLE,0.014,0,REALIZABLE,0.076,0,
Window2_6479ef9a.tlsf,REALIZABLE,0.021,0,REALIZABLE,0.02,0,LTLSYNT_FASTER
Window2_9cac58d3.tlsf,REALIZABLE,0.013,0,REALIZABLE,0.023,0,
Window2_aeb1d897.tlsf,REALIZABLE,0.029,0,REALIZABLE,0.025,0,LTLSYNT_FASTER
Window2_f1477cc5.tlsf,UNREALIZABLE,0.019,1,UNREALIZABLE,0.009,1,LTLSYNT_FASTER
WindowMin_a5f99bc6.tlsf,REALIZABLE,0.011,0,REALIZABLE,0.009,0,LTLSYNT_FASTER
Window_235467da.tlsf,REALIZABLE,0.012,0,REALIZABLE,0.01,0,LTLSYNT_FASTER
Window_42dc4fff.tlsf,REALIZABLE,0.012,0,REALIZABLE,0.01,0,LTLSYNT_FASTER
Window_54e1f7d2.tlsf,REALIZABLE,0.013,0,REALIZABLE,0.016,0,
Zoo0.tlsf,REALIZABLE,0.012,0,REALIZABLE,0.009,0,LTLSYNT_FASTER
Zoo10.tlsf,REALIZABLE,0.011,0,REALIZABLE,0.009,0,LTLSYNT_FASTER
Zoo5.tlsf,REALIZABLE,0.012,0,REALIZABLE,0.019,0,
abcg_arbiter_pb_10_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.049,124,
abcg_arbiter_pb_1_pe_.tlsf,REALIZABLE,0.02,0,REALIZABLE,0.018,0,LTLSYNT_FASTER
abcg_arbiter_pb_2_pe_.tlsf,REALIZABLE,0.078,0,REALIZABLE,0.026,0,LTLSYNT_FASTER
abcg_arbiter_pb_3_pe_.tlsf,TIMEOUT,17.05,124,REALIZABLE,0.229,0,SOLVED_ONLY_BY_LTLSYNT
abcg_arbiter_pb_4_pe_.tlsf,TIMEOUT,17.082,124,REALIZABLE,14.627,0,SOLVED_ONLY_BY_LTLSYNT
abcg_arbiter_pb_5_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.082,124,
abcg_arbiter_pb_6_pe_.tlsf,TIMEOUT,17.079,124,TIMEOUT,17.044,124,
abcg_arbiter_pb_7_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.05,124,
abcg_arbiter_pb_8_pe_.tlsf,TIMEOUT,17.083,124,TIMEOUT,17.05,124,
abcg_arbiter_pb_9_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.05,124,
amba_case_study_pb_2_pe_.tlsf,REALIZABLE,2.314,0,TIMEOUT,17.049,124,
amba_case_study_pb_3_pe_.tlsf,TIMEOUT,17.132,124,TIMEOUT,17.033,124,
amba_case_study_pb_4_pe_.tlsf,TIMEOUT,17.065,124,TIMEOUT,17.019,124,
amba_case_study_pb_5_pe_.tlsf,TIMEOUT,17.078,124,TIMEOUT,17.082,124,
amba_case_study_pb_6_pe_.tlsf,TIMEOUT,17.05,124,TIMEOUT,17.082,124,
amba_case_study_unreal_pb_2_pe_.tlsf,TIMEOUT,17.033,124,UNREALIZABLE,15.89,1,SOLVED_ONLY_BY_LTLSYNT
amba_case_study_unreal_pb_3_pe_.tlsf,TIMEOUT,17.065,124,TIMEOUT,17.033,124,
amba_case_study_unreal_pb_4_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.033,124,
amba_case_study_unreal_pb_5_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.082,124,
amba_decomposed_arbiter_pb_10_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.049,124,
amba_decomposed_arbiter_pb_11_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.082,124,
amba_decomposed_arbiter_pb_12_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.082,124,
amba_decomposed_arbiter_pb_13_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.082,124,
amba_decomposed_arbiter_pb_14_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.082,124,
amba_decomposed_arbiter_pb_15_pe_.tlsf,TIMEOUT,17.081,124,TIMEOUT,17.082,124,
amba_decomposed_arbiter_pb_16_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.082,124,
amba_decomposed_arbiter_pb_2_pe_.tlsf,REALIZABLE,0.022,0,REALIZABLE,0.01,0,LTLSYNT_FASTER
amba_decomposed_arbiter_pb_3_pe_.tlsf,REALIZABLE,0.021,0,REALIZABLE,0.019,0,LTLSYNT_FASTER
amba_decomposed_arbiter_pb_4_pe_.tlsf,REALIZABLE,0.03,0,REALIZABLE,0.068,0,
amba_decomposed_arbiter_pb_5_pe_.tlsf,REALIZABLE,0.096,0,REALIZABLE,0.919,0,
amba_decomposed_arbiter_pb_6_pe_.tlsf,REALIZABLE,3.568,0,TIMEOUT,17.033,124,
amba_decomposed_arbiter_pb_7_pe_.tlsf,TIMEOUT,17.033,124,TIMEOUT,17.033,124,
amba_decomposed_arbiter_pb_8_pe_.tlsf,TIMEOUT,17.033,124,TIMEOUT,17.033,124,
amba_decomposed_arbiter_pb_9_pe_.tlsf,TIMEOUT,17.049,124,TIMEOUT,17.049,124,
amba_decomposed_decode.tlsf,REALIZABLE,0.017,0,REALIZABLE,0.016,0,LTLSYNT_FASTER
amba_decomposed_encode_pb_10_pe_.tlsf,REALIZABLE,0.027,0,REALIZABLE,0.027,0,
amba_decomposed_encode_pb_11_pe_.tlsf,REALIZABLE,0.033,0,REALIZABLE,0.022,0,LTLSYNT_FASTER
amba_decomposed_encode_pb_12_pe_.tlsf,REALIZABLE,0.045,0,REALIZABLE,0.028,0,LTLSYNT_FASTER
amba_decomposed_encode_pb_13_pe_.tlsf,REALIZABLE,0.063,0,REALIZABLE,0.053,0,LTLSYNT_FASTER
amba_decomposed_encode_pb_14_pe_.tlsf,REALIZABLE,0.117,0,REALIZABLE,0.101,0,LTLSYNT_FASTER
amba_decomposed_encode_pb_15_pe_.tlsf,REALIZABLE,0.275,0,REALIZABLE,0.29,0,
amba_decomposed_encode_pb_16_pe_.tlsf,REALIZABLE,0.785,0,REALIZABLE,0.923,0,
amba_decomposed_encode_pb_20_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.132,124,
amba_decomposed_encode_pb_25_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.182,124,
amba_decomposed_encode_pb_28_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.182,124,
amba_decomposed_encode_pb_2_pe_.tlsf,REALIZABLE,0.016,0,REALIZABLE,0.026,0,
amba_decomposed_encode_pb_3_pe_.tlsf,REALIZABLE,0.02,0,REALIZABLE,0.018,0,LTLSYNT_FASTER
amba_decomposed_encode_pb_4_pe_.tlsf,REALIZABLE,0.012,0,REALIZABLE,0.02,0,
amba_decomposed_encode_pb_5_pe_.tlsf,REALIZABLE,0.02,0,REALIZABLE,0.016,0,LTLSYNT_FASTER
amba_decomposed_encode_pb_6_pe_.tlsf,REALIZABLE,0.014,0,REALIZABLE,0.013,0,LTLSYNT_FASTER
amba_decomposed_encode_pb_7_pe_.tlsf,REALIZABLE,0.015,0,REALIZABLE,0.017,0,
amba_decomposed_encode_pb_8_pe_.tlsf,REALIZABLE,0.016,0,REALIZABLE,0.01,0,LTLSYNT_FASTER
amba_decomposed_encode_pb_9_pe_.tlsf,REALIZABLE,0.024,0,REALIZABLE,0.019,0,LTLSYNT_FASTER
amba_decomposed_lock_pb_100_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.082,124,
amba_decomposed_lock_pb_10_pe_.tlsf,REALIZABLE,0.019,0,REALIZABLE,0.015,0,LTLSYNT_FASTER
amba_decomposed_lock_pb_11_pe_.tlsf,REALIZABLE,0.02,0,REALIZABLE,0.018,0,LTLSYNT_FASTER
amba_decomposed_lock_pb_120_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.08,124,
amba_decomposed_lock_pb_12_pe_.tlsf,REALIZABLE,0.022,0,REALIZABLE,0.022,0,
amba_decomposed_lock_pb_13_pe_.tlsf,REALIZABLE,0.02,0,REALIZABLE,0.018,0,LTLSYNT_FASTER
amba_decomposed_lock_pb_14_pe_.tlsf,REALIZABLE,0.023,0,REALIZABLE,0.028,0,
amba_decomposed_lock_pb_150_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.082,124,
amba_decomposed_lock_pb_15_pe_.tlsf,REALIZABLE,0.027,0,REALIZABLE,0.05,0,
amba_decomposed_lock_pb_16_pe_.tlsf,REALIZABLE,0.042,0,REALIZABLE,0.091,0,
amba_decomposed_lock_pb_200_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.081,124,
amba_decomposed_lock_pb_2_pe_.tlsf,REALIZABLE,0.025,0,REALIZABLE,0.014,0,LTLSYNT_FASTER
amba_decomposed_lock_pb_30_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.081,124,
amba_decomposed_lock_pb_3_pe_.tlsf,REALIZABLE,0.017,0,REALIZABLE,0.017,0,
amba_decomposed_lock_pb_4_pe_.tlsf,REALIZABLE,0.01,0,REALIZABLE,0.009,0,LTLSYNT_FASTER
amba_decomposed_lock_pb_5_pe_.tlsf,REALIZABLE,0.011,0,REALIZABLE,0.009,0,LTLSYNT_FASTER
amba_decomposed_lock_pb_60_pe_.tlsf,TIMEOUT,17.083,124,TIMEOUT,17.082,124,
amba_decomposed_lock_pb_6_pe_.tlsf,REALIZABLE,0.022,0,REALIZABLE,0.018,0,LTLSYNT_FASTER
amba_decomposed_lock_pb_7_pe_.tlsf,REALIZABLE,0.011,0,REALIZABLE,0.017,0,
amba_decomposed_lock_pb_8_pe_.tlsf,REALIZABLE,0.012,0,REALIZABLE,0.025,0,
amba_decomposed_lock_pb_9_pe_.tlsf,REALIZABLE,0.021,0,REALIZABLE,0.015,0,LTLSYNT_FASTER
amba_decomposed_shift.tlsf,REALIZABLE,0.01,0,REALIZABLE,0.017,0,
amba_decomposed_tburst4.tlsf,REALIZABLE,0.01,0,REALIZABLE,0.014,0,
amba_decomposed_tincr.tlsf,REALIZABLE,0.011,0,REALIZABLE,0.011,0,
amba_decomposed_tsingle.tlsf,REALIZABLE,0.01,0,REALIZABLE,0.011,0,
amba_gr+_pb_10_pe_.tlsf,TIMEOUT,17.083,124,TIMEOUT,17.025,124,
amba_gr+_pb_11_pe_.tlsf,TIMEOUT,17.081,124,TIMEOUT,17.025,124,
amba_gr+_pb_12_pe_.tlsf,TIMEOUT,17.081,124,TIMEOUT,17.025,124,
amba_gr+_pb_2_pe_.tlsf,TIMEOUT,17.081,124,TIMEOUT,17.049,124,
amba_gr+_pb_3_pe_.tlsf,TIMEOUT,17.081,124,TIMEOUT,17.081,124,
amba_gr+_pb_4_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.081,124,
amba_gr+_pb_5_pe_.tlsf,TIMEOUT,17.05,124,TIMEOUT,17.033,124,
amba_gr+_pb_6_pe_.tlsf,TIMEOUT,17.05,124,TIMEOUT,17.025,124,
amba_gr+_pb_7_pe_.tlsf,TIMEOUT,17.05,124,TIMEOUT,17.025,124,
amba_gr+_pb_8_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.025,124,
amba_gr+_pb_9_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.025,124,
amba_gr_pb_10_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.025,124,
amba_gr_pb_11_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.013,124,
amba_gr_pb_12_pe_.tlsf,TIMEOUT,17.081,124,TIMEOUT,17.01,124,
amba_gr_pb_2_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.049,124,
amba_gr_pb_3_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.082,124,
amba_gr_pb_4_pe_.tlsf,TIMEOUT,17.05,124,TIMEOUT,17.082,124,
amba_gr_pb_5_pe_.tlsf,TIMEOUT,17.04,124,TIMEOUT,17.033,124,
amba_gr_pb_6_pe_.tlsf,TIMEOUT,17.049,124,TIMEOUT,17.025,124,
amba_gr_pb_7_pe_.tlsf,TIMEOUT,17.049,124,TIMEOUT,17.025,124,
amba_gr_pb_8_pe_.tlsf,TIMEOUT,17.081,124,TIMEOUT,17.017,124,
amba_gr_pb_9_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.025,124,
arbiter-paper-unreal-unreal.tlsf,UNREALIZABLE,0.093,1,UNREALIZABLE,0.021,1,LTLSYNT_FASTER
arbiter-with-failure-real.tlsf,REALIZABLE,0.025,0,REALIZABLE,0.021,0,LTLSYNT_FASTER
arbiter_on_inpchange_pb_10_pe_.tlsf,TIMEOUT,17.038,124,TIMEOUT,17.049,124,
arbiter_on_inpchange_pb_1_pe_.tlsf,REALIZABLE,0.018,0,REALIZABLE,0.018,0,
arbiter_on_inpchange_pb_2_pe_.tlsf,REALIZABLE,0.019,0,REALIZABLE,0.034,0,
arbiter_on_inpchange_pb_3_pe_.tlsf,REALIZABLE,0.037,0,REALIZABLE,3.344,0,
arbiter_on_inpchange_pb_4_pe_.tlsf,REALIZABLE,2.264,0,TIMEOUT,17.033,124,
arbiter_on_inpchange_pb_5_pe_.tlsf,TIMEOUT,17.049,124,TIMEOUT,17.033,124,
arbiter_on_inpchange_pb_6_pe_.tlsf,TIMEOUT,17.049,124,TIMEOUT,17.019,124,
arbiter_on_inpchange_pb_7_pe_.tlsf,TIMEOUT,17.049,124,TIMEOUT,17.033,124,
arbiter_on_inpchange_pb_8_pe_.tlsf,TIMEOUT,17.05,124,TIMEOUT,17.033,124,
arbiter_on_inpchange_pb_9_pe_.tlsf,TIMEOUT,17.033,124,TIMEOUT,17.049,124,
arbiter_pb_10_pe_.tlsf,TIMEOUT,17.05,124,TIMEOUT,17.049,124,
arbiter_pb_1_pe_.tlsf,REALIZABLE,0.018,0,REALIZABLE,0.02,0,
arbiter_pb_2_pe_.tlsf,REALIZABLE,0.018,0,REALIZABLE,0.01,0,LTLSYNT_FASTER
arbiter_pb_3_pe_.tlsf,REALIZABLE,0.017,0,REALIZABLE,0.011,0,LTLSYNT_FASTER
arbiter_pb_4_pe_.tlsf,REALIZABLE,0.05,0,REALIZABLE,0.02,0,LTLSYNT_FASTER
arbiter_pb_5_pe_.tlsf,REALIZABLE,0.52,0,REALIZABLE,0.04,0,LTLSYNT_FASTER
arbiter_pb_6_pe_.tlsf,TIMEOUT,17.033,124,REALIZABLE,0.13,0,SOLVED_ONLY_BY_LTLSYNT
arbiter_pb_7_pe_.tlsf,TIMEOUT,17.049,124,REALIZABLE,0.687,0,SOLVED_ONLY_BY_LTLSYNT
arbiter_pb_8_pe_.tlsf,TIMEOUT,17.082,124,REALIZABLE,4.185,0,SOLVED_ONLY_BY_LTLSYNT
arbiter_pb_9_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.033,124,
arbiter_with_buffer_pb_10_pe_.tlsf,TIMEOUT,17.083,124,TIMEOUT,17.082,124,
arbiter_with_buffer_pb_1_pe_.tlsf,REALIZABLE,0.021,0,REALIZABLE,0.009,0,LTLSYNT_FASTER
arbiter_with_buffer_pb_2_pe_.tlsf,REALIZABLE,0.01,0,REALIZABLE,0.009,0,LTLSYNT_FASTER
arbiter_with_buffer_pb_3_pe_.tlsf,REALIZABLE,0.013,0,REALIZABLE,0.015,0,
arbiter_with_buffer_pb_4_pe_.tlsf,REALIZABLE,0.16,0,REALIZABLE,0.035,0,LTLSYNT_FASTER
arbiter_with_buffer_pb_5_pe_.tlsf,TIMEOUT,17.033,124,REALIZABLE,0.16,0,SOLVED_ONLY_BY_LTLSYNT
arbiter_with_buffer_pb_6_pe_.tlsf,TIMEOUT,17.081,124,REALIZABLE,1.527,0,SOLVED_ONLY_BY_LTLSYNT
arbiter_with_buffer_pb_7_pe_.tlsf,TIMEOUT,17.282,124,REALIZABLE,15.043,0,SOLVED_ONLY_BY_LTLSYNT
arbiter_with_buffer_pb_8_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.082,124,
arbiter_with_buffer_pb_9_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.082,124,
arbiter_with_cancel_pb_10_pe_.tlsf,TIMEOUT,17.049,124,TIMEOUT,17.033,124,
arbiter_with_cancel_pb_1_pe_.tlsf,REALIZABLE,0.018,0,REALIZABLE,0.016,0,LTLSYNT_FASTER
arbiter_with_cancel_pb_2_pe_.tlsf,REALIZABLE,0.012,0,REALIZABLE,0.022,0,
arbiter_with_cancel_pb_3_pe_.tlsf,REALIZABLE,0.015,0,REALIZABLE,0.024,0,
arbiter_with_cancel_pb_4_pe_.tlsf,REALIZABLE,0.088,0,REALIZABLE,0.035,0,LTLSYNT_FASTER
arbiter_with_cancel_pb_5_pe_.tlsf,REALIZABLE,1.379,0,REALIZABLE,0.203,0,LTLSYNT_FASTER
arbiter_with_cancel_pb_6_pe_.tlsf,TIMEOUT,17.05,124,REALIZABLE,1.738,0,SOLVED_ONLY_BY_LTLSYNT
arbiter_with_cancel_pb_7_pe_.tlsf,TIMEOUT,17.05,124,REALIZABLE,15.228,0,SOLVED_ONLY_BY_LTLSYNT
arbiter_with_cancel_pb_8_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.033,124,
arbiter_with_cancel_pb_9_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.033,124,
batch-arbiter-real.tlsf,REALIZABLE,0.034,0,REALIZABLE,0.025,0,LTLSYNT_FASTER
box-limited-real.tlsf,REALIZABLE,0.04,0,REALIZABLE,0.024,0,LTLSYNT_FASTER
box-real.tlsf,REALIZABLE,5.503,0,REALIZABLE,0.023,0,LTLSYNT_FASTER
box0.tlsf,UNREALIZABLE,0.031,1,UNREALIZABLE,0.022,1,LTLSYNT_FASTER
box1.tlsf,UNREALIZABLE,0.03,1,UNREALIZABLE,0.023,1,LTLSYNT_FASTER
buffer-storage-real.tlsf,REALIZABLE,0.55,0,REALIZABLE,0.035,0,LTLSYNT_FASTER
chain-4-real.tlsf,TIMEOUT,17.082,124,REALIZABLE,0.361,0,SOLVED_ONLY_BY_LTLSYNT
chain-5-real.tlsf,TIMEOUT,17.082,124,REALIZABLE,14.505,0,SOLVED_ONLY_BY_LTLSYNT
chain-60.tlsf,TIMEOUT,17.083,124,TIMEOUT,17.082,124,
chain-70.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.132,124,
chain-simple-10-real.tlsf,REALIZABLE,0.13,0,REALIZABLE,0.043,0,LTLSYNT_FASTER
chain-simple-20-real.tlsf,REALIZABLE,0.266,0,REALIZABLE,0.052,0,LTLSYNT_FASTER
chain-simple-30-real.tlsf,REALIZABLE,0.4,0,REALIZABLE,0.063,0,LTLSYNT_FASTER
chain-simple-40-real.tlsf,REALIZABLE,0.546,0,REALIZABLE,0.081,0,LTLSYNT_FASTER
chain-simple-5-real.tlsf,REALIZABLE,0.081,0,REALIZABLE,0.03,0,LTLSYNT_FASTER
chain-simple-50-real.tlsf,REALIZABLE,0.71,0,REALIZABLE,0.092,0,LTLSYNT_FASTER
chain-simple-60-real.tlsf,REALIZABLE,0.938,0,REALIZABLE,0.107,0,LTLSYNT_FASTER
chain-simple-70-real.tlsf,REALIZABLE,1.136,0,REALIZABLE,0.119,0,LTLSYNT_FASTER
chain-simple-param-70-real.tlsf,REALIZABLE,1.16,0,REALIZABLE,0.027,0,LTLSYNT_FASTER
chomp_pb_2_2_pe_.tlsf,REALIZABLE,0.07,0,REALIZABLE,0.021,0,LTLSYNT_FASTER
chomp_pb_2_3_pe_.tlsf,REALIZABLE,3.373,0,REALIZABLE,0.024,0,LTLSYNT_FASTER
chomp_pb_2_4_pe_.tlsf,TIMEOUT,17.05,124,REALIZABLE,0.025,0,SOLVED_ONLY_BY_LTLSYNT
chomp_pb_2_5_pe_.tlsf,TIMEOUT,17.081,124,REALIZABLE,0.039,0,SOLVED_ONLY_BY_LTLSYNT
chomp_pb_2_6_pe_.tlsf,TIMEOUT,17.081,124,REALIZABLE,0.148,0,SOLVED_ONLY_BY_LTLSYNT
chomp_pb_3_2_pe_.tlsf,REALIZABLE,3.48,0,REALIZABLE,0.02,0,LTLSYNT_FASTER
chomp_pb_3_3_pe_.tlsf,TIMEOUT,17.049,124,REALIZABLE,0.027,0,SOLVED_ONLY_BY_LTLSYNT
chomp_pb_3_4_pe_.tlsf,TIMEOUT,17.082,124,REALIZABLE,0.124,0,SOLVED_ONLY_BY_LTLSYNT
chomp_pb_3_5_pe_.tlsf,TIMEOUT,17.049,124,REALIZABLE,2.377,0,SOLVED_ONLY_BY_LTLSYNT
chomp_pb_3_6_pe_.tlsf,TIMEOUT,17.049,124,TIMEOUT,17.081,124,
chomp_pb_4_2_pe_.tlsf,TIMEOUT,17.033,124,REALIZABLE,0.028,0,SOLVED_ONLY_BY_LTLSYNT
chomp_pb_4_3_pe_.tlsf,TIMEOUT,17.071,124,REALIZABLE,0.128,0,SOLVED_ONLY_BY_LTLSYNT
chomp_pb_4_4_pe_.tlsf,TIMEOUT,17.051,124,REALIZABLE,5.016,0,SOLVED_ONLY_BY_LTLSYNT
chomp_pb_4_5_pe_.tlsf,TIMEOUT,17.049,124,TIMEOUT,17.132,124,
chomp_pb_4_6_pe_.tlsf,TIMEOUT,17.081,124,TIMEOUT,17.182,124,
collector_v1_pb_11_pe_.tlsf,TIMEOUT,17.081,124,TIMEOUT,17.033,124,
collector_v1_pb_12_pe_.tlsf,TIMEOUT,17.05,124,TIMEOUT,17.049,124,
collector_v1_pb_13_pe_.tlsf,TIMEOUT,17.049,124,TIMEOUT,17.082,124,
collector_v1_pb_14_pe_.tlsf,TIMEOUT,17.045,124,TIMEOUT,17.049,124,
collector_v1_pb_15_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.033,124,
collector_v1_pb_27_pe_.tlsf,TIMEOUT,17.08,124,TIMEOUT,17.082,124,
collector_v1_pb_3_pe_.tlsf,REALIZABLE,0.019,0,REALIZABLE,0.011,0,LTLSYNT_FASTER
collector_v1_pb_5_pe_.tlsf,REALIZABLE,0.014,0,REALIZABLE,0.017,0,
collector_v1_pb_7_pe_.tlsf,REALIZABLE,0.056,0,REALIZABLE,0.333,0,
collector_v1_pb_9_pe_.tlsf,REALIZABLE,1.015,0,TIMEOUT,17.033,124,
collector_v2_pb_10_pe_.tlsf,REALIZABLE,0.153,0,REALIZABLE,4.714,0,
collector_v2_pb_11_pe_.tlsf,REALIZABLE,0.328,0,TIMEOUT,17.034,124,
collector_v2_pb_12_pe_.tlsf,REALIZABLE,0.882,0,TIMEOUT,17.033,124,
collector_v2_pb_13_pe_.tlsf,REALIZABLE,2.449,0,TIMEOUT,17.032,124,
collector_v2_pb_15_pe_.tlsf,REALIZABLE,16.495,0,TIMEOUT,17.082,124,
collector_v2_pb_27_pe_.tlsf,TIMEOUT,17.082,124,TIMEOUT,17.182,124,
collector_v2_pb_3_pe_.tlsf,REALIZABLE,0.026,0,REALIZABLE,0.023,0,LTLSYNT_FASTER
