pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,Error,Expected_result
485263766,LTL-Real/amba_decomposed_lock_8.tlsf,9158605,ltlsynt realizability,29005,seqreallar,359217,complete,18.3042,18.303,544772.0,REALIZABLE,-,realizable
485263767,LTL-Real/amba_decomposed_lock_8.tlsf,9158605,ltlsynt realizability,29005,seqrealsd,359218,complete,18.2803,18.279,491008.0,REALIZABLE,-,realizable
485263768,LTL-Real/amba_decomposed_lock_8.tlsf,9158605,ltlsynt realizability,29005,seqrealds,359219,complete,18.4071,18.4056,491008.0,REALIZABLE,-,realizable
485263769,LTL-Real/amba_decomposed_lock_8.tlsf,9158605,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.935465,0.917775,527596.0,REALIZABLE,-,realizable
485263770,LTL-Real/amba_decomposed_lock_8.tlsf,9158605,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.917973,0.905411,527596.0,REALIZABLE,-,realizable
485263771,LTL-Real/amba_decomposed_lock_8.tlsf,9158605,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.889653,0.891414,523492.0,REALIZABLE,-,realizable
485263772,LTL-Real/amba_decomposed_lock_8.tlsf,9158605,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.932904,0.934489,523492.0,REALIZABLE,-,realizable
485263738,LTL-Real/amba_decomposed_shift.tlsf,9158601,ltlsynt realizability,29005,seqreallar,359217,complete,0.029586,0.029403,113188.0,REALIZABLE,-,realizable
485263739,LTL-Real/amba_decomposed_shift.tlsf,9158601,ltlsynt realizability,29005,seqrealsd,359218,complete,0.028048,0.027845,113188.0,REALIZABLE,-,realizable
485263740,LTL-Real/amba_decomposed_shift.tlsf,9158601,ltlsynt realizability,29005,seqrealds,359219,complete,0.028323,0.028078,113188.0,REALIZABLE,-,realizable
485263741,LTL-Real/amba_decomposed_shift.tlsf,9158601,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.065246,0.068175,113188.0,REALIZABLE,-,realizable
485263742,LTL-Real/amba_decomposed_shift.tlsf,9158601,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.072032,0.0733159,113188.0,REALIZABLE,-,realizable
485263743,LTL-Real/amba_decomposed_shift.tlsf,9158601,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.06141,0.0635409,113188.0,REALIZABLE,-,realizable
485263744,LTL-Real/amba_decomposed_shift.tlsf,9158601,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.064969,0.0697771,113188.0,REALIZABLE,-,realizable
485263234,LTL-Real/amba_decomposed_tburst4.tlsf,9158529,ltlsynt realizability,29005,seqreallar,359217,complete,0.049481,0.0494619,113188.0,REALIZABLE,-,realizable
485263235,LTL-Real/amba_decomposed_tburst4.tlsf,9158529,ltlsynt realizability,29005,seqrealsd,359218,complete,0.064752,0.0645481,113188.0,REALIZABLE,-,realizable
485263236,LTL-Real/amba_decomposed_tburst4.tlsf,9158529,ltlsynt realizability,29005,seqrealds,359219,complete,0.073399,0.0732611,113188.0,REALIZABLE,-,realizable
485263237,LTL-Real/amba_decomposed_tburst4.tlsf,9158529,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.209303,0.194235,113188.0,REALIZABLE,-,realizable
485263238,LTL-Real/amba_decomposed_tburst4.tlsf,9158529,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.199697,0.187061,113188.0,REALIZABLE,-,realizable
485263239,LTL-Real/amba_decomposed_tburst4.tlsf,9158529,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.182475,0.182689,113188.0,REALIZABLE,-,realizable
485263240,LTL-Real/amba_decomposed_tburst4.tlsf,9158529,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.192605,0.193194,113188.0,REALIZABLE,-,realizable
485264732,LTL-Real/amba_decomposed_tincr.tlsf,9158743,ltlsynt realizability,29005,seqreallar,359217,complete,0.036485,0.0363201,113188.0,REALIZABLE,-,realizable
485264733,LTL-Real/amba_decomposed_tincr.tlsf,9158743,ltlsynt realizability,29005,seqrealsd,359218,complete,0.051657,0.051434,113188.0,REALIZABLE,-,realizable
485264734,LTL-Real/amba_decomposed_tincr.tlsf,9158743,ltlsynt realizability,29005,seqrealds,359219,complete,0.056381,0.056165,113188.0,REALIZABLE,-,realizable
485264735,LTL-Real/amba_decomposed_tincr.tlsf,9158743,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.123443,0.125184,113188.0,REALIZABLE,-,realizable
485264736,LTL-Real/amba_decomposed_tincr.tlsf,9158743,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.121025,0.119354,113188.0,REALIZABLE,-,realizable
485264737,LTL-Real/amba_decomposed_tincr.tlsf,9158743,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.121308,0.124561,113188.0,REALIZABLE,-,realizable
485264738,LTL-Real/amba_decomposed_tincr.tlsf,9158743,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.122222,0.125358,113188.0,REALIZABLE,-,realizable
485263598,LTL-Real/amba_decomposed_tsingle.tlsf,9158581,ltlsynt realizability,29005,seqreallar,359217,complete,0.041688,0.041373,0.0,REALIZABLE,-,realizable
485263599,LTL-Real/amba_decomposed_tsingle.tlsf,9158581,ltlsynt realizability,29005,seqrealsd,359218,complete,0.04092,0.040654,113188.0,REALIZABLE,-,realizable
485263600,LTL-Real/amba_decomposed_tsingle.tlsf,9158581,ltlsynt realizability,29005,seqrealds,359219,complete,0.040372,0.040115,113188.0,REALIZABLE,-,realizable
485263601,LTL-Real/amba_decomposed_tsingle.tlsf,9158581,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.1401,0.138643,113188.0,REALIZABLE,-,realizable
485263602,LTL-Real/amba_decomposed_tsingle.tlsf,9158581,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.14384,0.138122,113188.0,REALIZABLE,-,realizable
485263603,LTL-Real/amba_decomposed_tsingle.tlsf,9158581,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.125274,0.127455,113188.0,REALIZABLE,-,realizable
485263604,LTL-Real/amba_decomposed_tsingle.tlsf,9158581,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.131764,0.135768,113188.0,REALIZABLE,-,realizable
485262737,LTL-Real/Automata.tlsf,9127941,ltlsynt realizability,29005,seqreallar,359217,complete,0.100888,0.100602,113188.0,NEW-REALIZABLE,-,unknown
485262738,LTL-Real/Automata.tlsf,9127941,ltlsynt realizability,29005,seqrealsd,359218,complete,0.102311,0.101983,113188.0,NEW-REALIZABLE,-,unknown
485262739,LTL-Real/Automata.tlsf,9127941,ltlsynt realizability,29005,seqrealds,359219,complete,0.100269,0.0999969,113188.0,NEW-REALIZABLE,-,unknown
485262740,LTL-Real/Automata.tlsf,9127941,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.515599,0.518256,113188.0,NEW-REALIZABLE,-,unknown
485262741,LTL-Real/Automata.tlsf,9127941,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.513281,0.514138,113188.0,NEW-REALIZABLE,-,unknown
485262742,LTL-Real/Automata.tlsf,9127941,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.514268,0.515329,113188.0,NEW-REALIZABLE,-,unknown
485262743,LTL-Real/Automata.tlsf,9127941,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.531104,0.534899,113188.0,NEW-REALIZABLE,-,unknown
485262744,LTL-Real/Automata16S.tlsf,9127942,ltlsynt realizability,29005,seqreallar,359217,complete,0.17001,0.169685,113188.0,NEW-REALIZABLE,-,unknown
485262745,LTL-Real/Automata16S.tlsf,9127942,ltlsynt realizability,29005,seqrealsd,359218,complete,0.169715,0.169387,113188.0,NEW-REALIZABLE,-,unknown
485262746,LTL-Real/Automata16S.tlsf,9127942,ltlsynt realizability,29005,seqrealds,359219,complete,0.169458,0.169127,113188.0,NEW-REALIZABLE,-,unknown
485262747,LTL-Real/Automata16S.tlsf,9127942,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,2.34052,1.2683,697848.0,NEW-REALIZABLE,-,unknown
485262748,LTL-Real/Automata16S.tlsf,9127942,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,1.24456,1.2411,665316.0,NEW-REALIZABLE,-,unknown
485262749,LTL-Real/Automata16S.tlsf,9127942,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,1.23574,1.2358,697996.0,NEW-REALIZABLE,-,unknown
485262750,LTL-Real/Automata16S.tlsf,9127942,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,1.24109,1.24081,628808.0,NEW-REALIZABLE,-,unknown
485262723,LTL-Real/Automata32S.tlsf,9127939,ltlsynt realizability,29005,seqreallar,359217,complete,0.335999,0.335601,113188.0,NEW-REALIZABLE,-,unknown
485262724,LTL-Real/Automata32S.tlsf,9127939,ltlsynt realizability,29005,seqrealsd,359218,complete,0.336047,0.335629,113188.0,NEW-REALIZABLE,-,unknown
485262725,LTL-Real/Automata32S.tlsf,9127939,ltlsynt realizability,29005,seqrealds,359219,complete,0.335639,0.335228,113188.0,NEW-REALIZABLE,-,unknown
485262726,LTL-Real/Automata32S.tlsf,9127939,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,4.19017,4.15938,956772.0,NEW-REALIZABLE,-,unknown
485262727,LTL-Real/Automata32S.tlsf,9127939,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,4.18287,4.15126,873356.0,NEW-REALIZABLE,-,unknown
485262728,LTL-Real/Automata32S.tlsf,9127939,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,4.17394,4.17243,906448.0,NEW-REALIZABLE,-,unknown
485262729,LTL-Real/Automata32S.tlsf,9127939,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,4.15587,4.15409,906448.0,NEW-REALIZABLE,-,unknown
485262177,LTL-Real/Button.tlsf,9127826,ltlsynt realizability,29005,seqreallar,359217,complete,0.03371,0.0335311,113188.0,NEW-REALIZABLE,-,unknown
485262178,LTL-Real/Button.tlsf,9127826,ltlsynt realizability,29005,seqrealsd,359218,complete,0.034808,0.0345631,113188.0,NEW-REALIZABLE,-,unknown
485262179,LTL-Real/Button.tlsf,9127826,ltlsynt realizability,29005,seqrealds,359219,complete,0.034087,0.033896,113188.0,NEW-REALIZABLE,-,unknown
485262180,LTL-Real/Button.tlsf,9127826,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.083019,0.0840301,113188.0,NEW-REALIZABLE,-,unknown
485262181,LTL-Real/Button.tlsf,9127826,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.080097,0.0817189,113188.0,NEW-REALIZABLE,-,unknown
485262182,LTL-Real/Button.tlsf,9127826,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.081007,0.0834649,113188.0,NEW-REALIZABLE,-,unknown
485262183,LTL-Real/Button.tlsf,9127826,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.079884,0.081746,113188.0,NEW-REALIZABLE,-,unknown
485264060,LTL-Real/button.tlsf,9158647,ltlsynt realizability,29005,seqreallar,359217,complete,0.031875,0.031648,113188.0,REALIZABLE,-,realizable
485264061,LTL-Real/button.tlsf,9158647,ltlsynt realizability,29005,seqrealsd,359218,complete,0.031541,0.0313411,113188.0,REALIZABLE,-,realizable
485264062,LTL-Real/button.tlsf,9158647,ltlsynt realizability,29005,seqrealds,359219,complete,0.031832,0.031647,113188.0,REALIZABLE,-,realizable
485264063,LTL-Real/button.tlsf,9158647,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.080203,0.0818849,113188.0,REALIZABLE,-,realizable
485264064,LTL-Real/button.tlsf,9158647,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.080969,0.085073,113188.0,REALIZABLE,-,realizable
485264065,LTL-Real/button.tlsf,9158647,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.076744,0.0806009,113188.0,REALIZABLE,-,realizable
485264066,LTL-Real/button.tlsf,9158647,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.078844,0.0809159,113188.0,REALIZABLE,-,realizable
485262653,LTL-Real/Cockpitboard.tlsf,9127924,ltlsynt realizability,29005,seqreallar,359217,complete,0.08038,0.080303,113188.0,NEW-REALIZABLE,-,unknown
485262654,LTL-Real/Cockpitboard.tlsf,9127924,ltlsynt realizability,29005,seqrealsd,359218,complete,0.079624,0.0793799,113188.0,NEW-REALIZABLE,-,unknown
485262655,LTL-Real/Cockpitboard.tlsf,9127924,ltlsynt realizability,29005,seqrealds,359219,complete,0.079896,0.0797541,113188.0,NEW-REALIZABLE,-,unknown
485262656,LTL-Real/Cockpitboard.tlsf,9127924,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.404379,0.406134,113188.0,NEW-REALIZABLE,-,unknown
485262657,LTL-Real/Cockpitboard.tlsf,9127924,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.417355,0.420486,113188.0,NEW-REALIZABLE,-,unknown
485262658,LTL-Real/Cockpitboard.tlsf,9127924,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.415454,0.416779,226376.0,NEW-REALIZABLE,-,unknown
485262659,LTL-Real/Cockpitboard.tlsf,9127924,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.401554,0.405476,113188.0,NEW-REALIZABLE,-,unknown
485263661,LTL-Real/collector_v1_2.tlsf,9158590,ltlsynt realizability,29005,seqreallar,359217,complete,0.031548,0.0313559,113188.0,REALIZABLE,-,realizable
485263662,LTL-Real/collector_v1_2.tlsf,9158590,ltlsynt realizability,29005,seqrealsd,359218,complete,0.031693,0.0314601,113188.0,REALIZABLE,-,realizable
485263663,LTL-Real/collector_v1_2.tlsf,9158590,ltlsynt realizability,29005,seqrealds,359219,complete,0.031062,0.0308629,113188.0,REALIZABLE,-,realizable
485263664,LTL-Real/collector_v1_2.tlsf,9158590,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.076692,0.076844,113188.0,REALIZABLE,-,realizable
485263665,LTL-Real/collector_v1_2.tlsf,9158590,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.076745,0.076449,113188.0,REALIZABLE,-,realizable
485263666,LTL-Real/collector_v1_2.tlsf,9158590,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.084091,0.089514,113188.0,REALIZABLE,-,realizable
485263667,LTL-Real/collector_v1_2.tlsf,9158590,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.075956,0.0778031,113188.0,REALIZABLE,-,realizable
485264886,LTL-Real/collector_v1_3.tlsf,9173698,ltlsynt realizability,29005,seqreallar,359217,complete,0.032445,0.032236,113188.0,REALIZABLE,-,realizable
485264887,LTL-Real/collector_v1_3.tlsf,9173698,ltlsynt realizability,29005,seqrealsd,359218,complete,0.03218,0.0319271,113188.0,REALIZABLE,-,realizable
485264888,LTL-Real/collector_v1_3.tlsf,9173698,ltlsynt realizability,29005,seqrealds,359219,complete,0.03215,0.0319641,113188.0,REALIZABLE,-,realizable
485264889,LTL-Real/collector_v1_3.tlsf,9173698,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.090263,0.0870471,113188.0,REALIZABLE,-,realizable
485264890,LTL-Real/collector_v1_3.tlsf,9173698,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.090928,0.087516,113188.0,REALIZABLE,-,realizable
485264891,LTL-Real/collector_v1_3.tlsf,9173698,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.086968,0.0907721,113188.0,REALIZABLE,-,realizable
485264892,LTL-Real/collector_v1_3.tlsf,9173698,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.085565,0.0859459,113188.0,REALIZABLE,-,realizable
485264109,LTL-Real/collector_v1_4.tlsf,9158654,ltlsynt realizability,29005,seqreallar,359217,complete,0.03831,0.038124,113188.0,REALIZABLE,-,realizable
485264110,LTL-Real/collector_v1_4.tlsf,9158654,ltlsynt realizability,29005,seqrealsd,359218,complete,0.035861,0.0356601,113188.0,REALIZABLE,-,realizable
485264111,LTL-Real/collector_v1_4.tlsf,9158654,ltlsynt realizability,29005,seqrealds,359219,complete,0.036239,0.0360249,113188.0,REALIZABLE,-,realizable
485264112,LTL-Real/collector_v1_4.tlsf,9158654,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.119561,0.105442,113188.0,REALIZABLE,-,realizable
485264113,LTL-Real/collector_v1_4.tlsf,9158654,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.119907,0.107952,113188.0,REALIZABLE,-,realizable
485264114,LTL-Real/collector_v1_4.tlsf,9158654,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.10263,0.102134,113188.0,REALIZABLE,-,realizable
485264115,LTL-Real/collector_v1_4.tlsf,9158654,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.105096,0.107771,113188.0,REALIZABLE,-,realizable
485264823,LTL-Real/collector_v1_5.tlsf,9173689,ltlsynt realizability,29005,seqreallar,359217,complete,0.053983,0.0537331,113188.0,REALIZABLE,-,realizable
485264824,LTL-Real/collector_v1_5.tlsf,9173689,ltlsynt realizability,29005,seqrealsd,359218,complete,0.047479,0.047248,113188.0,REALIZABLE,-,realizable
485264825,LTL-Real/collector_v1_5.tlsf,9173689,ltlsynt realizability,29005,seqrealds,359219,complete,0.050377,0.0501399,113188.0,REALIZABLE,-,realizable
485264826,LTL-Real/collector_v1_5.tlsf,9173689,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.191154,0.137056,113188.0,REALIZABLE,-,realizable
485264827,LTL-Real/collector_v1_5.tlsf,9173689,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.190725,0.137566,113188.0,REALIZABLE,-,realizable
485264828,LTL-Real/collector_v1_5.tlsf,9173689,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.139786,0.136833,113188.0,REALIZABLE,-,realizable
485264829,LTL-Real/collector_v1_5.tlsf,9173689,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.138794,0.13597,113188.0,REALIZABLE,-,realizable
485263556,LTL-Real/collector_v1_6.tlsf,9158575,ltlsynt realizability,29005,seqreallar,359217,complete,0.149868,0.149613,113188.0,REALIZABLE,-,realizable
485263557,LTL-Real/collector_v1_6.tlsf,9158575,ltlsynt realizability,29005,seqrealsd,359218,complete,0.093209,0.093031,113188.0,REALIZABLE,-,realizable
485263558,LTL-Real/collector_v1_6.tlsf,9158575,ltlsynt realizability,29005,seqrealds,359219,complete,0.144249,0.144054,113188.0,REALIZABLE,-,realizable
485263559,LTL-Real/collector_v1_6.tlsf,9158575,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.399413,0.222055,113188.0,REALIZABLE,-,realizable
485263560,LTL-Real/collector_v1_6.tlsf,9158575,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.394735,0.221206,113188.0,REALIZABLE,-,realizable
485263561,LTL-Real/collector_v1_6.tlsf,9158575,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.23282,0.22063,113188.0,REALIZABLE,-,realizable
485263562,LTL-Real/collector_v1_6.tlsf,9158575,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.229515,0.217038,113188.0,REALIZABLE,-,realizable
485264872,LTL-Real/collector_v1_7.tlsf,9173696,ltlsynt realizability,29005,seqreallar,359217,complete,0.871254,0.871141,257048.0,REALIZABLE,-,realizable
485264873,LTL-Real/collector_v1_7.tlsf,9173696,ltlsynt realizability,29005,seqrealsd,359218,complete,0.428608,0.428373,113188.0,REALIZABLE,-,realizable
485264874,LTL-Real/collector_v1_7.tlsf,9173696,ltlsynt realizability,29005,seqrealds,359219,complete,0.930592,0.930426,257420.0,REALIZABLE,-,realizable
485264875,LTL-Real/collector_v1_7.tlsf,9173696,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.98277,0.467659,113188.0,REALIZABLE,-,realizable
485264876,LTL-Real/collector_v1_7.tlsf,9173696,Strix LTL-Real,29016,ltl_realizability_parallel_conf1,359237,complete,0.957765,0.462234,113188.0,REALIZABLE,-,realizable
485264877,LTL-Real/collector_v1_7.tlsf,9173696,Strix LTL-Real,29016,ltl_realizability_sequential_conf1,359238,complete,0.504753,0.459726,113188.0,REALIZABLE,-,realizable
485264878,LTL-Real/collector_v1_7.tlsf,9173696,Strix LTL-Real,29016,ltl_realizability_sequential_conf2,359239,complete,0.514647,0.46464,113188.0,REALIZABLE,-,realizable
485263899,LTL-Real/collector_v2_2.tlsf,9158624,ltlsynt realizability,29005,seqreallar,359217,complete,0.033881,0.0336641,113188.0,REALIZABLE,-,realizable
485263900,LTL-Real/collector_v2_2.tlsf,9158624,ltlsynt realizability,29005,seqrealsd,359218,complete,0.0328,0.0325729,113188.0,REALIZABLE,-,realizable
485263901,LTL-Real/collector_v2_2.tlsf,9158624,ltlsynt realizability,29005,seqrealds,359219,complete,0.03285,0.032643,113188.0,REALIZABLE,-,realizable
485263902,LTL-Real/collector_v2_2.tlsf,9158624,Strix LTL-Real,29016,ltl_realizability_parallel_conf2,359236,complete,0.06793,0.070446,113188.0,REALIZABLE,-,realizable
