instance	result	exit_code	seconds	cap_s
IntendDemo_42dc4fff.ltl	UNREALIZABLE	1	0.05253205698681995	17
KitchenTimerV0.ltl	REALIZABLE	0	0.015288394002709538	17
KitchenTimerV1.ltl	REALIZABLE	0	0.023541361995739862	17
KitchenTimerV10.ltl	REALIZABLE	0	0.09654513699933887	17
KitchenTimerV2.ltl	REALIZABLE	0	0.0176699880103115	17
KitchenTimerV3.ltl	REALIZABLE	0	0.029897636006353423	17
KitchenTimerV4.ltl	REALIZABLE	0	0.049583329004235566	17
KitchenTimerV5.ltl	REALIZABLE	0	0.04290029700496234	17
KitchenTimerV6.ltl	REALIZABLE	0	0.06532240202068351	17
KitchenTimerV7.ltl	REALIZABLE	0	0.07492345300852321	17
KitchenTimerV8.ltl	REALIZABLE	0	0.07054178300313652	17
KitchenTimerV9.ltl	REALIZABLE	0	0.1326576989958994	17
LampController_974f4a68.ltl	REALIZABLE	0	0.03717701599816792	17
LedMatrix.ltl	TIMEOUT	124	17.09238766002818	17
Light_a50cadd7.ltl	UNREALIZABLE	1	0.02535917199566029	17
Light_aeb1d897.ltl	UNREALIZABLE	1	0.031137619022047147	17
Light_d65ed84e.ltl	REALIZABLE	0	0.03079765199800022	17
Lights2Min_9cbf2546.ltl	REALIZABLE	0	0.019045938010094687	17
Lights2_06e9cad4.ltl	REALIZABLE	0	0.17476781300501898	17
Lights2_0f5381e9.ltl	REALIZABLE	0	0.187418482004432	17
Lights2_2c5b09da.ltl	REALIZABLE	0	0.05053410699474625	17
Lights2_9cac58d3.ltl	REALIZABLE	0	0.18823554899427108	17
Lights2_b02056d6.ltl	REALIZABLE	0	0.19321711399243213	17
Lights2_f1477cc5.ltl	UNREALIZABLE	1	0.0486110869969707	17
Lights2_f3987563.ltl	REALIZABLE	0	0.1734657850174699	17
Lights3Min_6479ef9a.ltl	REALIZABLE	0	0.03367693701875396	17
Lights3_06e9cad4.ltl	REALIZABLE	0	0.03448966800351627	17
Lights3_235467da.ltl	REALIZABLE	0	0.03576616401551291	17
Lights3_2c5b09da.ltl	REALIZABLE	0	0.01732310000807047	17
Lights3_3916ec59.ltl	REALIZABLE	0	0.03814485701150261	17
Lights3_6bea956e.ltl	REALIZABLE	0	0.03909699397627264	17
Lights3_f1477cc5.ltl	REALIZABLE	0	0.044999761012149975	17
LightsMin_6bea956e.ltl	REALIZABLE	0	0.02456085098674521	17
LightsTotal_06e9cad4.ltl	REALIZABLE	0	0.4250908789981622	17
LightsTotal_2c5b09da.ltl	UNREALIZABLE	1	0.058917760994518176	17
LightsTotal_9cbf2546.ltl	REALIZABLE	0	0.43113975500455126	17
LightsTotal_d65ed84e.ltl	REALIZABLE	0	0.3768441810098011	17
Lights_06e9cad4.ltl	REALIZABLE	0	0.04938836398650892	17
Lights_2c5b09da.ltl	REALIZABLE	0	0.029098105995217338	17
Lights_3461125b.ltl	REALIZABLE	0	0.03998197699547745	17
Lights_9cac58d3.ltl	REALIZABLE	0	0.04280549200484529	17
Lights_b0840146.ltl	REALIZABLE	0	0.05034715399960987	17
Lights_f3987563.ltl	REALIZABLE	0	0.032357455987948924	17
